Code, Name, Standard Deviation, Average, HedgeType, Skewness, latestValue, BuySuggestion
sh600363&us_chad,us_chad_联创光电,7.82,-13.81,1,0.028,-17.41,0
sh600385&us_chad,us_chad_山东金泰,7.83,-22.73,1,-0.001,-14.10,2
sz002459&us_chad,us_chad_天业通联,7.83,-7.80,1,-0.043,-5.63,0
sz000819&us_chad,us_chad_岳阳兴长,7.83,-25.46,1,-0.023,-30.81,0
sh600051&us_chad,us_chad_宁波联合,7.83,-20.16,1,-0.080,-27.02,1
sz002018&us_chad,us_chad_华信国际,7.83,-30.57,1,-1.352,-41.33,1
sz002743&us_chad,us_chad_富煌钢构,7.83,-32.30,1,-0.045,-32.20,0
sh600515&us_chad,us_chad_海航基础,7.83,-10.91,1,-0.172,-19.55,1
sz000957&us_chad,us_chad_中通客车,7.84,-12.01,1,0.004,11.77,2
sz900928&us_chad,us_chad_5:null},7.84,-12.67,1,0.011,-16.96,0
sh600516&us_chad,us_chad_方大炭素,7.85,-18.34,1,-0.071,-30.62,1
sz300430&us_chad,us_chad_诚益通,7.85,-12.31,1,-0.058,-26.13,1
sz300285&us_chad,us_chad_国瓷材料,7.85,8.17,1,0.000,2.34,0
sz300243&us_chad,us_chad_瑞丰高材,7.85,-25.60,1,-0.048,-30.84,0
sh600390&us_chad,us_chad_*ST金瑞,7.85,-13.75,1,-0.038,-22.56,1
sh600497&us_chad,us_chad_驰宏锌锗,7.85,-26.65,1,-0.062,-32.99,1
sz300389&us_chad,us_chad_艾比森,7.86,-26.93,1,-0.008,-17.54,2
sz300374&us_chad,us_chad_恒通科技,7.86,-16.03,1,-0.034,-16.52,0
sz002533&us_chad,us_chad_金杯电工,7.87,-20.32,1,-0.018,-13.58,2
sh600079&us_chad,us_chad_人福医药,7.88,-7.85,1,-0.061,-18.03,1
sz002444&us_chad,us_chad_巨星科技,7.88,-17.99,1,-0.029,-11.09,2
sz300163&us_chad,us_chad_先锋新材,7.88,-16.72,1,0.012,-14.84,0
sz300301&us_chad,us_chad_长方集团,7.88,-22.77,1,-0.047,-27.72,0
sz002393&us_chad,us_chad_力生制药,7.88,-11.28,1,-0.056,-19.36,1
sh600336&us_chad,us_chad_澳柯玛,7.89,-25.91,1,-0.080,-31.31,0
sh600475&us_chad,us_chad_华光股份,7.89,-18.30,1,-0.059,-24.11,0
sz002692&us_chad,us_chad_远程电缆,7.90,-26.42,1,-0.065,-28.11,0
sh600076&us_chad,us_chad_康欣新材,7.91,-17.75,1,0.020,-3.59,2
sz300044&us_chad,us_chad_赛为智能,7.91,-28.70,1,-0.071,-35.48,1
sz000531&us_chad,us_chad_穗恒运Ａ,7.91,-22.32,1,-0.071,-24.48,0
sz000610&us_chad,us_chad_西安旅游,7.91,-23.50,1,-0.059,-26.56,0
sh600438&us_chad,us_chad_通威股份,7.91,-16.65,1,-0.012,-17.08,0
sh600723&us_chad,us_chad_首商股份,7.92,-16.00,1,-0.087,-22.14,0
sh600579&us_chad,us_chad_天华院,7.92,-26.54,1,-0.051,-28.48,0
sh600183&us_chad,us_chad_生益科技,7.92,-18.39,1,-0.061,-18.80,0
sz002357&us_chad,us_chad_富临运业,7.93,-22.15,1,-0.008,-23.54,0
sh600360&us_chad,us_chad_华微电子,7.93,-24.39,1,-0.026,-23.07,0
sh600405&us_chad,us_chad_动力源,7.94,-12.59,1,0.022,-16.23,0
sz000989&us_chad,us_chad_九 芝 堂,7.94,-22.91,1,-0.091,-28.27,0
sz000045&us_chad,us_chad_深纺织Ａ,7.94,-26.59,1,-0.051,-28.64,0
sh600470&us_chad,us_chad_六国化工,7.94,-18.18,1,-0.037,-29.11,1
sz000536&us_chad,us_chad_华映科技,7.95,-27.75,1,-0.073,-29.72,0
sh600658&us_chad,us_chad_电子城,7.95,-26.14,1,-0.065,-32.76,1
sh600462&us_chad,us_chad_石岘纸业,7.96,-42.85,1,-0.072,-42.11,0
sz300265&us_chad,us_chad_通光线缆,7.96,-18.79,1,-0.050,-22.89,0
sz002139&us_chad,us_chad_拓邦股份,7.97,-18.22,1,-0.069,-24.00,0
sz300144&us_chad,us_chad_宋城演艺,7.97,0.81,1,-0.024,-1.46,0
sz002282&us_chad,us_chad_博深工具,7.97,-29.02,1,-0.027,-32.77,0
sz002600&us_chad,us_chad_江粉磁材,7.97,-23.36,1,0.004,-12.62,2
sh600985&us_chad,us_chad_雷鸣科化,7.98,-21.16,1,-0.098,-29.55,1
sz002679&us_chad,us_chad_福建金森,7.99,-23.48,1,-0.025,-27.31,0
sz002389&us_chad,us_chad_南洋科技,7.99,-16.22,1,-0.020,-37.21,1
sz000026&us_chad,us_chad_飞亚达Ａ,7.99,-28.30,1,-0.071,-36.60,1
sz000501&us_chad,us_chad_鄂武商Ａ,8.00,-11.96,1,-0.093,-19.09,1
sz002739&us_chad,us_chad_万达院线,8.01,-5.64,1,0.031,-23.29,1
sz300358&us_chad,us_chad_楚天科技,8.02,-31.46,1,-0.099,-38.90,1
sz000962&us_chad,us_chad_*ST东钽,8.02,-13.43,1,-0.078,-33.50,1
sz002197&us_chad,us_chad_证通电子,8.02,-36.44,1,-0.078,-44.77,1
sh600387&us_chad,us_chad_海越股份,8.02,-38.36,1,-0.092,-47.71,1
sz000888&us_chad,us_chad_峨眉山Ａ,8.03,-10.22,1,-0.020,-13.76,0
sz002098&us_chad,us_chad_浔兴股份,8.03,-26.59,1,-0.062,-28.57,0
sh600618&us_chad,us_chad_氯碱化工,8.04,-13.09,1,0.031,-7.03,0
sz002550&us_chad,us_chad_千红制药,8.04,-24.20,1,-0.070,-28.03,0
sh600222&us_chad,us_chad_太龙药业,8.05,-30.56,1,-0.075,-32.65,0
sz002016&us_chad,us_chad_世荣兆业,8.05,-32.93,1,-0.070,-36.42,0
sh600007&us_chad,us_chad_中国国贸,8.05,-3.79,1,-0.006,2.60,0
sh601689&us_chad,us_chad_拓普集团,8.06,-16.45,1,0.008,-6.08,2
sh600856&us_chad,us_chad_中天能源,8.06,-7.65,1,-0.036,-14.25,0
sh600768&us_chad,us_chad_宁波富邦,8.07,-22.68,1,-0.009,-11.99,2
sz002364&us_chad,us_chad_中恒电气,8.07,-15.90,1,-0.036,-14.95,0
sz002701&us_chad,us_chad_奥瑞金,8.07,-7.86,1,-0.093,-19.79,1
sz000903&us_chad,us_chad_云内动力,8.07,-37.01,1,-0.123,-43.56,1
sz002283&us_chad,us_chad_天润曲轴,8.08,-10.63,1,-0.048,-13.69,0
sz002509&us_chad,us_chad_天广消防,8.08,-20.39,1,-0.007,-9.01,2
sz000428&us_chad,us_chad_华天酒店,8.08,-31.11,1,-0.082,-40.15,1
sz300411&us_chad,us_chad_金盾股份,8.08,-43.87,1,-0.110,-43.29,0
sz300129&us_chad,us_chad_泰胜风能,8.08,-18.70,1,-0.093,-28.29,1
sz002620&us_chad,us_chad_瑞和股份,8.08,-37.43,1,-0.017,-41.87,0
sh600828&us_chad,us_chad_茂业商业,8.08,-16.35,1,-0.041,-26.67,1
sh600128&us_chad,us_chad_弘业股份,8.09,-31.77,1,-0.083,-38.20,1
sz002423&us_chad,us_chad_*ST中特,8.09,-18.01,1,-0.015,-30.08,1
sz000617&us_chad,us_chad_*ST济柴,8.09,-17.06,1,-0.075,-16.00,0
sz300421&us_chad,us_chad_力星股份,8.11,-25.63,1,-0.017,-29.11,0
sz002454&us_chad,us_chad_松芝股份,8.11,-22.97,1,-0.093,-30.21,1
sz000611&us_chad,us_chad_*ST蒙发,8.11,-21.16,1,-0.041,-21.13,0
sz300210&us_chad,us_chad_森远股份,8.11,-25.00,1,-0.096,-33.98,1
sz000590&us_chad,us_chad_启迪古汉,8.11,-20.55,1,-0.067,-23.69,0
sz300052&us_chad,us_chad_中青宝,8.12,-29.10,1,-0.060,-38.62,1
sz000037&us_chad,us_chad_*ST南电A,8.12,-30.64,1,-0.029,-29.68,0
sz300344&us_chad,us_chad_太空板业,8.12,-24.25,1,0.010,-34.80,1
sz002740&us_chad,us_chad_爱迪尔,8.12,-29.63,1,0.038,-26.35,0
sh600851&us_chad,us_chad_海欣股份,8.12,-17.36,1,0.046,-5.51,2
sz300290&us_chad,us_chad_荣科科技,8.13,-11.59,1,0.037,-28.72,1
sz002419&us_chad,us_chad_天虹商场,8.13,-20.33,1,-0.069,-20.95,0
sh600841&us_chad,us_chad_上柴股份,8.13,-25.83,1,-0.053,-26.79,0
sz002165&us_chad,us_chad_红 宝 丽,8.13,-16.48,1,-0.059,-13.53,0
sz300434&us_chad,us_chad_金石东方,8.13,-18.67,1,-0.027,-12.32,0
sz002231&us_chad,us_chad_奥维通信,8.13,-23.36,1,-0.020,-32.53,1
sz002588&us_chad,us_chad_史丹利,8.13,-6.53,1,-0.011,-13.60,0
sz000702&us_chad,us_chad_正虹科技,8.13,-10.40,1,0.049,-10.08,0
sh601169&us_chad,us_chad_北京银行,8.14,-0.53,1,-0.006,5.05,0
sz002513&us_chad,us_chad_*ST蓝丰,8.14,-25.11,1,-0.061,-32.28,1
sz300174&us_chad,us_chad_元力股份,8.14,-36.16,1,-0.016,-39.59,0
sh601992&us_chad,us_chad_金隅股份,8.14,-15.64,1,-0.084,-22.39,0
sz002637&us_chad,us_chad_赞宇科技,8.14,-23.78,1,0.006,-19.93,0
sz300338&us_chad,us_chad_开元仪器,8.15,-30.37,1,-0.001,-21.46,2
sh600371&us_chad,us_chad_万向德农,8.15,-25.83,1,-0.028,-30.40,0
sz002561&us_chad,us_chad_徐家汇,8.15,-19.40,1,-0.083,-25.74,0
sz300286&us_chad,us_chad_安科瑞,8.16,-29.83,1,-0.043,-34.68,0
sz002659&us_chad,us_chad_中泰桥梁,8.16,-16.98,1,-0.044,-25.43,1
sh600699&us_chad,us_chad_均胜电子,8.16,-15.81,1,-0.023,-13.33,0
sz002627&us_chad,us_chad_宜昌交运,8.16,-28.04,1,-0.075,-34.18,0
sh600215&us_chad,us_chad_长春经开,8.17,-19.36,1,-0.076,-37.60,1
sh600249&us_chad,us_chad_两面针,8.17,-33.25,1,-0.080,-37.01,0
sh600861&us_chad,us_chad_北京城乡,8.18,-28.67,1,-0.063,-28.53,0
sz000935&us_chad,us_chad_四川双马,8.18,-27.71,1,-0.080,-33.92,0
sz300237&us_chad,us_chad_美晨科技,8.18,-10.18,1,-0.094,-18.84,1
sz300090&us_chad,us_chad_盛运环保,8.18,-18.99,1,-0.081,-31.86,1
sh600101&us_chad,us_chad_明星电力,8.19,-14.54,1,-0.044,-20.66,0
sz000786&us_chad,us_chad_北新建材,8.19,-36.47,1,-0.193,-42.26,0
sz002091&us_chad,us_chad_江苏国泰,8.19,-21.66,1,-0.076,-11.72,2
sz000555&us_chad,us_chad_神州信息,8.19,-14.21,1,-0.013,-20.38,0
sz002436&us_chad,us_chad_兴森科技,8.20,-24.14,1,-0.003,-17.60,0
sh600235&us_chad,us_chad_民丰特纸,8.21,-28.43,1,0.036,-16.58,2
sz002405&us_chad,us_chad_四维图新,8.21,-27.68,1,-0.057,-45.89,1
sz900925&us_chad,us_chad_5:null},8.21,-7.02,1,-0.086,-16.15,1
sz000920&us_chad,us_chad_南方汇通,8.22,-17.91,1,-0.010,-27.75,1
sh600548&us_chad,us_chad_深高速,8.22,-8.12,1,0.004,-8.24,0
sh600012&us_chad,us_chad_皖通高速,8.22,-7.48,1,0.050,-9.64,0
sh600843&us_chad,us_chad_上工申贝,8.22,-14.87,1,-0.082,-27.18,1
sz002755&us_chad,us_chad_东方新星,8.23,-13.70,1,-0.037,-13.77,0
sh600872&us_chad,us_chad_中炬高新,8.23,-39.11,1,-0.142,-46.34,1
sz300231&us_chad,us_chad_银信科技,8.23,-31.53,1,-0.053,-39.12,1
sh603002&us_chad,us_chad_宏昌电子,8.23,-21.95,1,-0.081,-27.69,0
sh600487&us_chad,us_chad_亨通光电,8.23,0.34,1,-0.010,0.87,0
sz000911&us_chad,us_chad_南宁糖业,8.23,-7.66,1,-0.012,0.79,2
sh601886&us_chad,us_chad_江河集团,8.24,-25.21,1,-0.057,-29.25,0
sz002148&us_chad,us_chad_北纬通信,8.24,-31.71,1,-0.064,-34.31,0
sz002160&us_chad,us_chad_常铝股份,8.24,-24.84,1,-0.079,-34.40,1
sz002738&us_chad,us_chad_中矿资源,8.24,-18.97,1,-0.082,-28.42,1
sz002553&us_chad,us_chad_南方轴承,8.25,-41.67,1,-0.104,-36.76,2
sz000597&us_chad,us_chad_东北制药,8.25,-26.02,1,-0.033,-29.38,0
sh600201&us_chad,us_chad_生物股份,8.25,-9.67,1,-0.083,-20.12,1
sz002079&us_chad,us_chad_苏州固锝,8.26,-30.15,1,-0.018,-33.06,0
sz002245&us_chad,us_chad_澳洋顺昌,8.27,-12.75,1,0.008,2.29,2
sz000010&us_chad,us_chad_美丽生态,8.27,-28.40,1,-0.039,-25.91,0
sh600093&us_chad,us_chad_禾嘉股份,8.27,-26.28,1,-0.076,-32.88,1
sz000560&us_chad,us_chad_昆百大Ａ,8.27,-22.56,1,-0.019,-23.14,0
sh603567&us_chad,us_chad_珍宝岛,8.28,-18.22,1,-0.098,-25.06,0
sz300445&us_chad,us_chad_康斯特,8.28,-23.28,1,-0.049,-26.62,0
sz002650&us_chad,us_chad_加加食品,8.28,-14.06,1,-0.042,-9.96,0
sz300118&us_chad,us_chad_东方日升,8.29,-5.52,1,0.077,11.62,2
sz000623&us_chad,us_chad_吉林敖东,8.29,-16.58,1,-0.104,-23.15,0
sh603311&us_chad,us_chad_金海环境,8.29,-24.11,1,-0.084,-32.20,1
sz000089&us_chad,us_chad_深圳机场,8.29,-25.89,1,-0.080,-27.08,0
sz000997&us_chad,us_chad_新 大 陆,8.29,-13.33,1,-0.129,-34.44,1
sz000545&us_chad,us_chad_金浦钛业,8.29,-36.40,1,-0.125,-42.06,0
sz002451&us_chad,us_chad_摩恩电气,8.30,-37.77,1,-0.065,-38.14,0
sh603456&us_chad,us_chad_九洲药业,8.30,1.08,1,0.014,-5.61,0
sz002232&us_chad,us_chad_启明信息,8.31,-26.36,1,-0.083,-34.58,1
sz300080&us_chad,us_chad_易成新能,8.31,-25.56,1,-0.077,-32.02,0
sh600505&us_chad,us_chad_西昌电力,8.31,-25.14,1,-0.090,-30.73,0
sh600301&us_chad,us_chad_*ST南化,8.31,-15.66,1,0.028,-5.15,2
sz300463&us_chad,us_chad_迈克生物,8.31,-9.13,1,-0.048,-13.57,0
sz002229&us_chad,us_chad_鸿博股份,8.31,-25.30,1,0.037,-12.30,2
sh600493&us_chad,us_chad_凤竹纺织,8.31,-25.60,1,-0.031,-25.27,0
sz002548&us_chad,us_chad_金新农,8.31,-16.73,1,-0.007,-0.88,2
sz300192&us_chad,us_chad_科斯伍德,8.32,-12.88,1,0.005,-1.11,2
sh600382&us_chad,us_chad_广东明珠,8.32,-22.08,1,-0.075,-27.75,0
sz002222&us_chad,us_chad_福晶科技,8.32,-17.51,1,0.033,-18.94,0
sz002237&us_chad,us_chad_恒邦股份,8.32,-19.53,1,-0.059,-17.31,0
sz002674&us_chad,us_chad_兴业科技,8.33,-22.96,1,-0.076,-23.81,0
sh600549&us_chad,us_chad_厦门钨业,8.33,-23.58,1,-0.066,-17.97,0
sh600293&us_chad,us_chad_三峡新材,8.34,-18.92,1,0.025,-13.50,0
sh600716&us_chad,us_chad_凤凰股份,8.34,-30.37,1,-0.058,-38.01,1
sz002311&us_chad,us_chad_海大集团,8.34,-2.63,1,-0.026,7.86,2
sz300063&us_chad,us_chad_天龙集团,8.34,-4.01,1,0.125,10.72,2
sz000036&us_chad,us_chad_华联控股,8.34,-13.73,1,0.031,-6.00,0
sz300221&us_chad,us_chad_银禧科技,8.34,-22.52,1,0.002,-4.34,2
sz002439&us_chad,us_chad_启明星辰,8.34,-17.52,1,-0.110,-31.94,1
sz000415&us_chad,us_chad_渤海金控,8.34,-14.45,1,-0.096,-32.39,1
sh600367&us_chad,us_chad_红星发展,8.34,-27.15,1,-0.071,-31.98,0
sh600456&us_chad,us_chad_宝钛股份,8.35,-19.27,1,-0.075,-25.25,0
sz300181&us_chad,us_chad_佐力药业,8.35,-24.13,1,-0.033,-30.19,0
sz300019&us_chad,us_chad_硅宝科技,8.35,-19.89,1,-0.032,-25.97,0
sh601318&us_chad,us_chad_中国平安,8.36,-4.74,1,-0.094,-9.72,0
sz300298&us_chad,us_chad_三诺生物,8.36,-11.15,1,-0.134,-25.48,1
sz300270&us_chad,us_chad_中威电子,8.36,-19.58,1,-0.077,-28.08,1
sz300084&us_chad,us_chad_海默科技,8.37,-42.81,1,-0.101,-40.17,0
sz002534&us_chad,us_chad_杭锅股份,8.38,-32.29,1,-0.049,-33.32,0
sz002088&us_chad,us_chad_鲁阳节能,8.38,-18.18,1,-0.009,-21.06,0
sz002613&us_chad,us_chad_北玻股份,8.39,-22.59,1,-0.055,-21.18,0
sz002619&us_chad,us_chad_巨龙管业,8.39,-17.06,1,0.009,4.80,2
sh600769&us_chad,us_chad_祥龙电业,8.39,-20.53,1,-0.040,-25.07,0
sz300335&us_chad,us_chad_迪森股份,8.40,-12.90,1,-0.066,-11.88,0
sh600467&us_chad,us_chad_好当家,8.40,-18.00,1,-0.028,-17.37,0
sz002226&us_chad,us_chad_江南化工,8.40,-42.92,1,0.030,-45.00,0
sz002104&us_chad,us_chad_恒宝股份,8.41,-20.40,1,-0.094,-33.32,1
sh600573&us_chad,us_chad_惠泉啤酒,8.41,-14.11,1,0.063,-11.84,0
sz300179&us_chad,us_chad_四方达,8.42,-28.74,1,-0.083,-35.36,1
sh603788&us_chad,us_chad_宁波高发,8.42,-15.15,1,-0.046,-5.40,2
sz300223&us_chad,us_chad_北京君正,8.43,-20.59,1,-0.032,-21.49,0
sz000811&us_chad,us_chad_烟台冰轮,8.44,-23.98,1,-0.091,-35.51,1
sz300003&us_chad,us_chad_乐普医疗,8.44,-13.15,1,-0.103,-18.73,0
sz002391&us_chad,us_chad_长青股份,8.44,-21.92,1,-0.099,-30.62,1
sz000705&us_chad,us_chad_浙江震元,8.44,-26.42,1,-0.053,-34.56,1
sz000868&us_chad,us_chad_安凯客车,8.44,-24.57,1,-0.094,-36.13,1
sz002406&us_chad,us_chad_远东传动,8.45,-31.33,1,-0.076,-38.28,1
sz000860&us_chad,us_chad_顺鑫农业,8.45,-10.27,1,-0.025,-2.84,0
sz900912&us_chad,us_chad_5:null},8.45,-16.99,1,-0.094,-23.20,0
sz002322&us_chad,us_chad_理工环科,8.45,-24.36,1,-0.039,-31.39,1
sz002403&us_chad,us_chad_爱仕达,8.45,-26.12,1,-0.076,-21.71,0
sz000869&us_chad,us_chad_张  裕Ａ,8.46,-8.46,1,-0.092,-10.29,0
sz002324&us_chad,us_chad_普利特,8.46,-18.54,1,-0.064,-21.96,0
sz002490&us_chad,us_chad_山东墨龙,8.46,-25.70,1,-0.096,-28.76,0
sh603008&us_chad,us_chad_喜临门,8.46,-17.17,1,-0.006,-22.14,0
sh600823&us_chad,us_chad_世茂股份,8.47,-15.57,1,-0.108,-24.17,1
sz300091&us_chad,us_chad_金通灵,8.47,-24.23,1,-0.072,-25.53,0
sh600857&us_chad,us_chad_宁波中百,8.47,-27.41,1,-0.074,-27.53,0
sz002756&us_chad,us_chad_永兴特钢,8.48,-20.29,1,-0.089,-26.28,0
sz002448&us_chad,us_chad_中原内配,8.48,-21.54,1,-0.021,-19.35,0
sz002408&us_chad,us_chad_齐翔腾达,8.48,-29.19,1,-0.090,-33.60,0
sz000902&us_chad,us_chad_新洋丰,8.48,-2.31,1,-0.031,-10.10,0
sz002630&us_chad,us_chad_华西能源,8.48,-9.24,1,-0.063,-14.74,0
sh603588&us_chad,us_chad_高能环境,8.48,-12.81,1,-0.083,-25.77,1
sh600257&us_chad,us_chad_大湖股份,8.48,-22.93,1,-0.068,-23.96,0
sz000969&us_chad,us_chad_安泰科技,8.48,-21.23,1,-0.097,-19.74,0
sz002381&us_chad,us_chad_双箭股份,8.49,-14.32,1,0.001,-21.40,0
sh600328&us_chad,us_chad_兰太实业,8.49,-18.65,1,-0.052,-28.16,1
sh600217&us_chad,us_chad_秦岭水泥,8.49,-43.56,1,-0.043,-50.55,1
sh603099&us_chad,us_chad_长白山,8.49,-7.91,1,-0.039,-18.70,1
sh600992&us_chad,us_chad_贵绳股份,8.50,-28.72,1,-0.073,-33.91,0
sz300006&us_chad,us_chad_莱美药业,8.50,-27.94,1,-0.040,-24.01,0
sh600537&us_chad,us_chad_亿晶光电,8.51,-29.49,1,-0.073,-28.50,0
sz300387&us_chad,us_chad_富邦股份,8.51,-26.38,1,-0.029,-27.15,0
sz000636&us_chad,us_chad_风华高科,8.51,-21.39,1,-0.087,-31.99,1
sz002671&us_chad,us_chad_龙泉股份,8.51,-34.58,1,-0.170,-46.25,1
sh600833&us_chad,us_chad_第一医药,8.51,-23.47,1,-0.085,-30.65,1
sz000070&us_chad,us_chad_特发信息,8.52,-3.16,1,0.023,-3.27,0
sz002034&us_chad,us_chad_美 欣 达,8.52,-19.77,1,0.016,-16.21,0
sz001979&us_chad,us_chad_招商蛇口,8.52,-22.75,1,-0.313,-29.78,1
sz000950&us_chad,us_chad_*ST建峰,8.52,-19.81,1,-0.058,-25.06,0
sh600489&us_chad,us_chad_中金黄金,8.52,-20.58,1,-0.038,-17.26,0
sz002597&us_chad,us_chad_金禾实业,8.52,-19.83,1,0.032,-5.90,2
sh600333&us_chad,us_chad_长春燃气,8.53,-40.22,1,-0.085,-36.53,0
sz000514&us_chad,us_chad_渝 开 发,8.53,-26.92,1,-0.051,-34.06,1
sz002008&us_chad,us_chad_大族激光,8.53,-16.45,1,-0.105,-23.41,0
sh601688&us_chad,us_chad_华泰证券,8.53,-22.67,1,-0.105,-27.90,0
sz002609&us_chad,us_chad_捷顺科技,8.54,-29.31,1,-0.086,-34.93,0
sz000563&us_chad,us_chad_陕国投Ａ,8.54,-17.90,1,-0.003,-22.04,0
sh600527&us_chad,us_chad_江南高纤,8.54,-26.40,1,-0.074,-29.08,0
sh600962&us_chad,us_chad_国投中鲁,8.54,-24.91,1,-0.074,-34.26,1
sz000546&us_chad,us_chad_金圆股份,8.55,-24.74,1,-0.038,-30.60,0
sh600477&us_chad,us_chad_杭萧钢构,8.55,-15.35,1,-0.020,-22.19,0
sz002031&us_chad,us_chad_巨轮智能,8.55,-20.89,1,-0.007,-23.96,0
sz002726&us_chad,us_chad_龙大肉食,8.55,-13.14,1,-0.054,-16.89,0
sz002046&us_chad,us_chad_轴研科技,8.55,-26.40,1,-0.081,-28.10,0
sh600521&us_chad,us_chad_华海药业,8.55,1.80,1,-0.035,5.43,0
sz300369&us_chad,us_chad_绿盟科技,8.55,-20.58,1,-0.083,-28.93,1
sz000032&us_chad,us_chad_深桑达Ａ,8.56,-12.90,1,0.013,-21.10,1
sh600323&us_chad,us_chad_瀚蓝环境,8.56,-17.90,1,-0.100,-27.47,1
sz900934&us_chad,us_chad_5:null},8.56,4.56,1,0.035,2.73,0
sh600203&us_chad,us_chad_福日电子,8.56,-23.55,1,-0.086,-29.65,0
sz000703&us_chad,us_chad_恒逸石化,8.57,-22.08,1,-0.007,-23.02,0
sh600802&us_chad,us_chad_福建水泥,8.57,-25.71,1,-0.054,-27.03,0
sh600330&us_chad,us_chad_天通股份,8.58,-28.63,1,-0.092,-31.24,0
sz300356&us_chad,us_chad_光一科技,8.58,-30.15,1,-0.043,-22.40,2
sz300055&us_chad,us_chad_万邦达,8.58,-25.29,1,-0.111,-33.76,1
sz002519&us_chad,us_chad_银河电子,8.58,-2.71,1,-0.061,-1.45,0
sz002441&us_chad,us_chad_众业达,8.59,-28.02,1,-0.104,-39.93,1
sh603789&us_chad,us_chad_星光农机,8.59,-17.37,1,-0.069,-30.34,1
sh600879&us_chad,us_chad_航天电子,8.59,-36.43,1,-0.162,-49.76,1
sz002121&us_chad,us_chad_科陆电子,8.60,-15.61,1,-0.041,-17.59,0
sz300433&us_chad,us_chad_蓝思科技,8.60,-15.33,1,-0.102,-12.87,0
sh600821&us_chad,us_chad_津劝业,8.60,-32.91,1,-0.068,-35.12,0
sz000713&us_chad,us_chad_丰乐种业,8.61,-27.58,1,-0.086,-34.09,0
sh600230&us_chad,us_chad_*ST沧大,8.61,-18.86,1,0.007,-7.40,2
sz002270&us_chad,us_chad_法因数控,8.62,-24.54,1,-0.007,-28.82,0
sz002497&us_chad,us_chad_雅化集团,8.62,-17.62,1,-0.077,-23.83,0
sz000537&us_chad,us_chad_广宇发展,8.62,-24.40,1,-0.087,-31.70,1
sz002571&us_chad,us_chad_德力股份,8.62,-31.25,1,-0.137,-28.25,0
sz000858&us_chad,us_chad_五 粮 液,8.63,0.07,1,-0.047,9.98,2
sz000632&us_chad,us_chad_三木集团,8.64,-22.67,1,-0.067,-19.69,0
sz002048&us_chad,us_chad_宁波华翔,8.64,-19.49,1,-0.038,-12.35,0
sz300241&us_chad,us_chad_瑞丰光电,8.64,-7.56,1,-0.011,-0.64,0
sz002053&us_chad,us_chad_云南盐化,8.64,-13.24,1,-0.005,-10.51,0
sz002047&us_chad,us_chad_宝鹰股份,8.64,-29.39,1,-0.033,-31.11,0
sh600167&us_chad,us_chad_联美控股,8.65,-24.63,1,-0.241,-29.74,0
sz002171&us_chad,us_chad_楚江新材,8.65,-28.48,1,-0.090,-39.52,1
sz002745&us_chad,us_chad_木林森,8.65,-27.56,1,-0.110,-33.74,0
sh601566&us_chad,us_chad_九牧王,8.66,-30.09,1,-0.088,-37.21,1
sz000801&us_chad,us_chad_四川九洲,8.66,-15.42,1,-0.069,-23.62,1
sz000678&us_chad,us_chad_襄阳轴承,8.67,-31.06,1,-0.047,-35.49,0
sz002218&us_chad,us_chad_拓日新能,8.67,-26.97,1,-0.101,-34.21,1
sz002178&us_chad,us_chad_延华智能,8.67,-36.60,1,-0.097,-45.79,1
sz002017&us_chad,us_chad_东信和平,8.67,-27.60,1,-0.087,-36.70,1
sh600973&us_chad,us_chad_宝胜股份,8.67,-20.34,1,-0.071,-28.86,1
sz300255&us_chad,us_chad_常山药业,8.68,-44.60,1,-0.112,-52.97,1
sh600551&us_chad,us_chad_时代出版,8.68,-14.20,1,-0.076,-23.21,1
sh600173&us_chad,us_chad_卧龙地产,8.68,-25.17,1,-0.017,-17.72,2
sz300053&us_chad,us_chad_欧比特,8.68,-18.14,1,-0.079,-16.92,0
sh600513&us_chad,us_chad_联环药业,8.68,-29.66,1,-0.087,-36.65,1
sz000576&us_chad,us_chad_广东甘化,8.68,-25.17,1,0.024,-31.67,0
sz300146&us_chad,us_chad_汤臣倍健,8.68,-23.25,1,-0.082,-31.92,1
sz002575&us_chad,us_chad_群兴玩具,8.69,-26.97,1,-0.299,-37.98,1
sz002688&us_chad,us_chad_金河生物,8.69,-28.46,1,0.073,-7.01,2
sh600831&us_chad,us_chad_广电网络,8.69,-30.19,1,-0.106,-33.95,0
sz000978&us_chad,us_chad_桂林旅游,8.69,-22.74,1,-0.039,-28.03,0
sh603123&us_chad,us_chad_翠微股份,8.70,-23.01,1,-0.106,-33.02,1
sz000796&us_chad,us_chad_凯撒旅游,8.70,-4.37,1,0.045,-7.77,0
sh603288&us_chad,us_chad_海天味业,8.71,7.00,1,-0.088,1.99,0
sz002101&us_chad,us_chad_广东鸿图,8.71,-19.01,1,-0.043,-14.49,0
sz002695&us_chad,us_chad_煌上煌,8.71,-21.11,1,-0.054,-15.79,0
sz000413&us_chad,us_chad_东旭光电,8.71,-20.06,1,-0.107,-27.29,0
sh600340&us_chad,us_chad_华夏幸福,8.71,-4.02,1,-0.069,-6.18,0
sh600712&us_chad,us_chad_南宁百货,8.71,-28.86,1,0.001,-25.53,0
sh603669&us_chad,us_chad_灵康药业,8.71,-22.78,1,-0.087,-31.98,1
sz002683&us_chad,us_chad_宏大爆破,8.71,-25.30,1,-0.280,-33.60,1
